"","Estimate","Std. Error","t value","Pr(>|t|)","variable_name","Cohens_f2_partial_vec","Eta2_partial_vec","r2_partial_vec","power","label_col_1","label_col_2","label_col_3","label_col_4"
"1","0.0607540866101339","0.0145880203023462","4.16465602261074","3.2362975101024e-05","(Intercept)","NA","NA","NA","function (lambda = 1) 
{
    if (!is.numeric(lambda) || is.na(lambda)) 
        stop(""invalid argument 'lambda'"")
    if (lambda <= 0) 
        return(make.link(""log""))
    if (lambda == 1) 
        return(make.link(""identity""))
    linkfun <- function(mu) mu^lambda
    linkinv <- function(eta) pmax(eta^(1/lambda), .Machine$double.eps)
    mu.eta <- function(eta) pmax((1/lambda) * eta^(1/lambda - 1), .Machine$double.eps)
    valideta <- function(eta) all(is.finite(eta)) && all(eta > 0)
    link <- paste0(""mu^"", round(lambda, 3))
    structure(list(linkfun = linkfun, linkinv = linkinv, mu.eta = mu.eta, valideta = valideta, name = link), class = ""link-glm"")
}","hcp","full","",""
"286","-0.766715007862433","0.100995975375872","-7.59154020750816","4.53862304419582e-14","n_features_cbrt:Classifier_rf","0.0675844383348103","0.0633059418140514","0.00169288009642476","0.999999999663776","ucla","final","",""
"287","-0.89478335470934","0.0690627266903528","-12.9560965456976","3.99099087899106e-37","n_features_cbrt:Classifier_rr","0.0203632481807464","0.0199568616539776","0.00493077013707155","0.937282667856463","ucla","final","",""
"288","-0.000209305670435858","3.07530477181808e-05","-6.80601390645649","1.27082345112683e-11","n_features:Hierarchical","0.0951083568472301","0.0868483527246956","0.00136066768314302","1","ucla","final","",""
"289","0.00028273524450904","4.9966467686945e-05","5.65849974187612","1.71380210577279e-08","n_features:rf_selected","0.042247940668958","0.0405354033531038","0.000940522103829999","0.999956921429984","ucla","final","",""
"290","-0.00027245592762968","3.36248578787357e-05","-8.10281276465946","8.56180945009098e-16","n_features:PermutationImportance","0.0222337341857895","0.0217501471945638","0.00192858157343023","0.961039744425838","ucla","final","",""
"291","7.23262303888057e-05","3.16797051515272e-05","2.28304619764805","0.0225170617191267","n_features:kPCA","0.00805227607318616","0.00798795485543009","0.000153107267230945","0.425582648597698","ucla","final","",""
"292","0.000610406969182981","0.000122649886407934","4.97682457815545","6.93473694419116e-07","n_features:PCA","5.50135471365697e-06","5.50132444891978e-06","0.00072756378237282","0.0501200880160843","ucla","final","",""
"293","-0.338697525823222","0.0876631422075447","-3.86362520546374","0.000114756974209828","n_features_log10:Hierarchical","0.0307691672036833","0.0298506864414224","0.000438486661695436","0.996971728159028","ucla","final","",""
"294","-0.70580472660898","0.0887591880923348","-7.95190607055511","2.83304864482175e-15","n_features_log10:rf_selected","0.00105665860661067","0.00105554325774273","0.00185741474444145","0.076779078476265","ucla","final","",""
"295","0.20131231490279","0.0934460710776241","2.15431545255191","0.0313173630263427","n_features_log10:PermutationImportance","0.000423034165316967","0.000422855283085237","0.000136327979766704","0.0598143448479716","ucla","final","",""
"296","0.266703478199459","0.100554639456132","2.65232394688074","0.00804803929083107","n_features_log10:PCA","0.0490789761465637","0.0467829184098595","0.000206642448250971","0.999997600889338","ucla","final","",""
"297","0.0490691057453582","0.0158406766650798","3.09766475150201","0.00197370206401877","n_features_sqrt:Hierarchical","0.1076337796974","0.0971745189342323","0.000281861159177832","1","ucla","final","",""
"298","-0.103368244808663","0.0196044310324477","-5.27269802615421","1.46778694546429e-07","n_features_sqrt:rf_selected","0.0373087789781143","0.0359668979326178","0.000816642926617872","0.999703011798202","ucla","final","",""
